ID,CATEGORY,LABEL,VALUE
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue_1F2D187B9C69264FD65101CBD9ECDC20,label_label,type,resource
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue_1F2D187B9C69264FD65101CBD9ECDC20,label_label,lang,en-US
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue_1F2D187B9C69264FD65101CBD9ECDC20,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue_1F2D187B9C69264FD65101CBD9ECDC20_periodEndLabel_en-US', 'label': 'lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue_1F2D187B9C69264FD65101CBD9ECDC20', 'role': 'http://www.xbrl.org/2003/role/periodEndLabel', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue_A0D0DCF39D3348B5293001CBD9EC9F59,label_label,item_type,label_label
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue_A0D0DCF39D3348B5293001CBD9EC9F59,label_label,id,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue_A0D0DCF39D3348B5293001CBD9EC9F59_label_en-US
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue_A0D0DCF39D3348B5293001CBD9EC9F59,label_label,label,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue_A0D0DCF39D3348B5293001CBD9EC9F59
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue_A0D0DCF39D3348B5293001CBD9EC9F59,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue_A0D0DCF39D3348B5293001CBD9EC9F59,label_label,type,resource
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue_A0D0DCF39D3348B5293001CBD9EC9F59,label_label,lang,en-US
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue_A0D0DCF39D3348B5293001CBD9EC9F59,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue_A0D0DCF39D3348B5293001CBD9EC9F59_label_en-US', 'label': 'lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue_A0D0DCF39D3348B5293001CBD9EC9F59', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTable_4EE7076814EDEBB3494001CBDA0B93F2,label_label,item_type,label_label
us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTable_4EE7076814EDEBB3494001CBDA0B93F2,label_label,id,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTable_4EE7076814EDEBB3494001CBDA0B93F2_label_en-US
us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTable_4EE7076814EDEBB3494001CBDA0B93F2,label_label,label,lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTable_4EE7076814EDEBB3494001CBDA0B93F2
us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTable_4EE7076814EDEBB3494001CBDA0B93F2,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTable_4EE7076814EDEBB3494001CBDA0B93F2,label_label,type,resource
us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTable_4EE7076814EDEBB3494001CBDA0B93F2,label_label,lang,en-US
us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTable_4EE7076814EDEBB3494001CBDA0B93F2,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTable_4EE7076814EDEBB3494001CBDA0B93F2_label_en-US', 'label': 'lab_us-gaap_ScheduleOfFiniteLivedIntangibleAssetsTable_4EE7076814EDEBB3494001CBDA0B93F2', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_FiniteLivedIntangibleAssetsByMajorClassAxis_B0C48389FC9448376EB101CBDA0B2AEE,label_label,item_type,label_label
us-gaap_FiniteLivedIntangibleAssetsByMajorClassAxis_B0C48389FC9448376EB101CBDA0B2AEE,label_label,id,lab_us-gaap_FiniteLivedIntangibleAssetsByMajorClassAxis_B0C48389FC9448376EB101CBDA0B2AEE_label_en-US
us-gaap_FiniteLivedIntangibleAssetsByMajorClassAxis_B0C48389FC9448376EB101CBDA0B2AEE,label_label,label,lab_us-gaap_FiniteLivedIntangibleAssetsByMajorClassAxis_B0C48389FC9448376EB101CBDA0B2AEE
us-gaap_FiniteLivedIntangibleAssetsByMajorClassAxis_B0C48389FC9448376EB101CBDA0B2AEE,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FiniteLivedIntangibleAssetsByMajorClassAxis_B0C48389FC9448376EB101CBDA0B2AEE,label_label,type,resource
us-gaap_FiniteLivedIntangibleAssetsByMajorClassAxis_B0C48389FC9448376EB101CBDA0B2AEE,label_label,lang,en-US
us-gaap_FiniteLivedIntangibleAssetsByMajorClassAxis_B0C48389FC9448376EB101CBDA0B2AEE,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_FiniteLivedIntangibleAssetsByMajorClassAxis_B0C48389FC9448376EB101CBDA0B2AEE_label_en-US', 'label': 'lab_us-gaap_FiniteLivedIntangibleAssetsByMajorClassAxis_B0C48389FC9448376EB101CBDA0B2AEE', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain_C36F3D80F0B66C004FCB01CBDA0B4A2D,label_label,item_type,label_label
us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain_C36F3D80F0B66C004FCB01CBDA0B4A2D,label_label,id,lab_us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain_C36F3D80F0B66C004FCB01CBDA0B4A2D_label_en-US
us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain_C36F3D80F0B66C004FCB01CBDA0B4A2D,label_label,label,lab_us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain_C36F3D80F0B66C004FCB01CBDA0B4A2D
us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain_C36F3D80F0B66C004FCB01CBDA0B4A2D,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain_C36F3D80F0B66C004FCB01CBDA0B4A2D,label_label,type,resource
us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain_C36F3D80F0B66C004FCB01CBDA0B4A2D,label_label,lang,en-US
us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain_C36F3D80F0B66C004FCB01CBDA0B4A2D,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain_C36F3D80F0B66C004FCB01CBDA0B4A2D_label_en-US', 'label': 'lab_us-gaap_FiniteLivedIntangibleAssetsMajorClassNameDomain_C36F3D80F0B66C004FCB01CBDA0B4A2D', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
fb_AcquiredusersMember_E93851C0FEA90CE5EC6C01CBDA0BCAD9,label_label,item_type,label_label
fb_AcquiredusersMember_E93851C0FEA90CE5EC6C01CBDA0BCAD9,label_label,id,lab_fb_AcquiredusersMember_E93851C0FEA90CE5EC6C01CBDA0BCAD9_documentation_en-US
fb_AcquiredusersMember_E93851C0FEA90CE5EC6C01CBDA0BCAD9,label_label,label,lab_fb_AcquiredusersMember_E93851C0FEA90CE5EC6C01CBDA0BCAD9
fb_AcquiredusersMember_E93851C0FEA90CE5EC6C01CBDA0BCAD9,label_label,role,http://www.xbrl.org/2003/role/documentation
fb_AcquiredusersMember_E93851C0FEA90CE5EC6C01CBDA0BCAD9,label_label,type,resource
fb_AcquiredusersMember_E93851C0FEA90CE5EC6C01CBDA0BCAD9,label_label,lang,en-US
fb_AcquiredusersMember_E93851C0FEA90CE5EC6C01CBDA0BCAD9,label_label,"{'item_type': 'label_label', 'id': 'lab_fb_AcquiredusersMember_E93851C0FEA90CE5EC6C01CBDA0BCAD9_documentation_en-US', 'label': 'lab_fb_AcquiredusersMember_E93851C0FEA90CE5EC6C01CBDA0BCAD9', 'role': 'http://www.xbrl.org/2003/role/documentation', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_TechnologyBasedIntangibleAssetsMember_4B4350716B29D1EFC45E01CBDA0B385B,label_label,item_type,label_label
us-gaap_TechnologyBasedIntangibleAssetsMember_4B4350716B29D1EFC45E01CBDA0B385B,label_label,id,lab_us-gaap_TechnologyBasedIntangibleAssetsMember_4B4350716B29D1EFC45E01CBDA0B385B_label_en-US
us-gaap_TechnologyBasedIntangibleAssetsMember_4B4350716B29D1EFC45E01CBDA0B385B,label_label,label,lab_us-gaap_TechnologyBasedIntangibleAssetsMember_4B4350716B29D1EFC45E01CBDA0B385B
us-gaap_TechnologyBasedIntangibleAssetsMember_4B4350716B29D1EFC45E01CBDA0B385B,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_TechnologyBasedIntangibleAssetsMember_4B4350716B29D1EFC45E01CBDA0B385B,label_label,type,resource
us-gaap_TechnologyBasedIntangibleAssetsMember_4B4350716B29D1EFC45E01CBDA0B385B,label_label,lang,en-US
us-gaap_TechnologyBasedIntangibleAssetsMember_4B4350716B29D1EFC45E01CBDA0B385B,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_TechnologyBasedIntangibleAssetsMember_4B4350716B29D1EFC45E01CBDA0B385B_label_en-US', 'label': 'lab_us-gaap_TechnologyBasedIntangibleAssetsMember_4B4350716B29D1EFC45E01CBDA0B385B', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_PatentsMember_E45E6E9BEA477AF1417801CBDA0B7CB2,label_label,item_type,label_label
us-gaap_PatentsMember_E45E6E9BEA477AF1417801CBDA0B7CB2,label_label,id,lab_us-gaap_PatentsMember_E45E6E9BEA477AF1417801CBDA0B7CB2_label_en-US
us-gaap_PatentsMember_E45E6E9BEA477AF1417801CBDA0B7CB2,label_label,label,lab_us-gaap_PatentsMember_E45E6E9BEA477AF1417801CBDA0B7CB2
us-gaap_PatentsMember_E45E6E9BEA477AF1417801CBDA0B7CB2,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_PatentsMember_E45E6E9BEA477AF1417801CBDA0B7CB2,label_label,type,resource
us-gaap_PatentsMember_E45E6E9BEA477AF1417801CBDA0B7CB2,label_label,lang,en-US
us-gaap_PatentsMember_E45E6E9BEA477AF1417801CBDA0B7CB2,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_PatentsMember_E45E6E9BEA477AF1417801CBDA0B7CB2_label_en-US', 'label': 'lab_us-gaap_PatentsMember_E45E6E9BEA477AF1417801CBDA0B7CB2', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_TradeNamesMember_0A01E8589F11918BC3E601CBDA0B256B,label_label,item_type,label_label
us-gaap_TradeNamesMember_0A01E8589F11918BC3E601CBDA0B256B,label_label,id,lab_us-gaap_TradeNamesMember_0A01E8589F11918BC3E601CBDA0B256B_label_en-US
us-gaap_TradeNamesMember_0A01E8589F11918BC3E601CBDA0B256B,label_label,label,lab_us-gaap_TradeNamesMember_0A01E8589F11918BC3E601CBDA0B256B
us-gaap_TradeNamesMember_0A01E8589F11918BC3E601CBDA0B256B,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_TradeNamesMember_0A01E8589F11918BC3E601CBDA0B256B,label_label,type,resource
us-gaap_TradeNamesMember_0A01E8589F11918BC3E601CBDA0B256B,label_label,lang,en-US
us-gaap_TradeNamesMember_0A01E8589F11918BC3E601CBDA0B256B,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_TradeNamesMember_0A01E8589F11918BC3E601CBDA0B256B_label_en-US', 'label': 'lab_us-gaap_TradeNamesMember_0A01E8589F11918BC3E601CBDA0B256B', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_OtherIntangibleAssetsMember_0961DABF53FD9D67FD6601CBDA0B821C,label_label,item_type,label_label
us-gaap_OtherIntangibleAssetsMember_0961DABF53FD9D67FD6601CBDA0B821C,label_label,id,lab_us-gaap_OtherIntangibleAssetsMember_0961DABF53FD9D67FD6601CBDA0B821C_label_en-US
us-gaap_OtherIntangibleAssetsMember_0961DABF53FD9D67FD6601CBDA0B821C,label_label,label,lab_us-gaap_OtherIntangibleAssetsMember_0961DABF53FD9D67FD6601CBDA0B821C
us-gaap_OtherIntangibleAssetsMember_0961DABF53FD9D67FD6601CBDA0B821C,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_OtherIntangibleAssetsMember_0961DABF53FD9D67FD6601CBDA0B821C,label_label,type,resource
us-gaap_OtherIntangibleAssetsMember_0961DABF53FD9D67FD6601CBDA0B821C,label_label,lang,en-US
us-gaap_OtherIntangibleAssetsMember_0961DABF53FD9D67FD6601CBDA0B821C,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_OtherIntangibleAssetsMember_0961DABF53FD9D67FD6601CBDA0B821C_label_en-US', 'label': 'lab_us-gaap_OtherIntangibleAssetsMember_0961DABF53FD9D67FD6601CBDA0B821C', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_FiniteLivedIntangibleAssetsLineItems_6C85549BC1C953B0110B01CBDA0B3B1F,label_label,item_type,label_label
us-gaap_FiniteLivedIntangibleAssetsLineItems_6C85549BC1C953B0110B01CBDA0B3B1F,label_label,id,lab_us-gaap_FiniteLivedIntangibleAssetsLineItems_6C85549BC1C953B0110B01CBDA0B3B1F_label_en-US
us-gaap_FiniteLivedIntangibleAssetsLineItems_6C85549BC1C953B0110B01CBDA0B3B1F,label_label,label,lab_us-gaap_FiniteLivedIntangibleAssetsLineItems_6C85549BC1C953B0110B01CBDA0B3B1F
us-gaap_FiniteLivedIntangibleAssetsLineItems_6C85549BC1C953B0110B01CBDA0B3B1F,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FiniteLivedIntangibleAssetsLineItems_6C85549BC1C953B0110B01CBDA0B3B1F,label_label,type,resource
us-gaap_FiniteLivedIntangibleAssetsLineItems_6C85549BC1C953B0110B01CBDA0B3B1F,label_label,lang,en-US
us-gaap_FiniteLivedIntangibleAssetsLineItems_6C85549BC1C953B0110B01CBDA0B3B1F,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_FiniteLivedIntangibleAssetsLineItems_6C85549BC1C953B0110B01CBDA0B3B1F_label_en-US', 'label': 'lab_us-gaap_FiniteLivedIntangibleAssetsLineItems_6C85549BC1C953B0110B01CBDA0B3B1F', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife_37F73F3F407E6C35545501CBDA0BF2E9,label_label,item_type,label_label
us-gaap_AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife_37F73F3F407E6C35545501CBDA0BF2E9,label_label,id,lab_us-gaap_AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife_37F73F3F407E6C35545501CBDA0BF2E9_label_en-US
us-gaap_AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife_37F73F3F407E6C35545501CBDA0BF2E9,label_label,label,lab_us-gaap_AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife_37F73F3F407E6C35545501CBDA0BF2E9
us-gaap_AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife_37F73F3F407E6C35545501CBDA0BF2E9,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife_37F73F3F407E6C35545501CBDA0BF2E9,label_label,type,resource
us-gaap_AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife_37F73F3F407E6C35545501CBDA0BF2E9,label_label,lang,en-US
us-gaap_AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife_37F73F3F407E6C35545501CBDA0BF2E9,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife_37F73F3F407E6C35545501CBDA0BF2E9_label_en-US', 'label': 'lab_us-gaap_AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife_37F73F3F407E6C35545501CBDA0BF2E9', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_FiniteLivedIntangibleAssetsGross_7F075DC3DB49E7BCF96901CBDA0BB61B,label_label,item_type,label_label
us-gaap_FiniteLivedIntangibleAssetsGross_7F075DC3DB49E7BCF96901CBDA0BB61B,label_label,id,lab_us-gaap_FiniteLivedIntangibleAssetsGross_7F075DC3DB49E7BCF96901CBDA0BB61B_label_en-US
us-gaap_FiniteLivedIntangibleAssetsGross_7F075DC3DB49E7BCF96901CBDA0BB61B,label_label,label,lab_us-gaap_FiniteLivedIntangibleAssetsGross_7F075DC3DB49E7BCF96901CBDA0BB61B
us-gaap_FiniteLivedIntangibleAssetsGross_7F075DC3DB49E7BCF96901CBDA0BB61B,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FiniteLivedIntangibleAssetsGross_7F075DC3DB49E7BCF96901CBDA0BB61B,label_label,type,resource
us-gaap_FiniteLivedIntangibleAssetsGross_7F075DC3DB49E7BCF96901CBDA0BB61B,label_label,lang,en-US
us-gaap_FiniteLivedIntangibleAssetsGross_7F075DC3DB49E7BCF96901CBDA0BB61B,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_FiniteLivedIntangibleAssetsGross_7F075DC3DB49E7BCF96901CBDA0BB61B_label_en-US', 'label': 'lab_us-gaap_FiniteLivedIntangibleAssetsGross_7F075DC3DB49E7BCF96901CBDA0BB61B', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_FiniteLivedIntangibleAssetsAccumulatedAmortization_8D9E7F50337B0F912C5301CBDA0B296E,label_label,item_type,label_label
us-gaap_FiniteLivedIntangibleAssetsAccumulatedAmortization_8D9E7F50337B0F912C5301CBDA0B296E,label_label,id,lab_us-gaap_FiniteLivedIntangibleAssetsAccumulatedAmortization_8D9E7F50337B0F912C5301CBDA0B296E_label_en-US
us-gaap_FiniteLivedIntangibleAssetsAccumulatedAmortization_8D9E7F50337B0F912C5301CBDA0B296E,label_label,label,lab_us-gaap_FiniteLivedIntangibleAssetsAccumulatedAmortization_8D9E7F50337B0F912C5301CBDA0B296E
us-gaap_FiniteLivedIntangibleAssetsAccumulatedAmortization_8D9E7F50337B0F912C5301CBDA0B296E,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FiniteLivedIntangibleAssetsAccumulatedAmortization_8D9E7F50337B0F912C5301CBDA0B296E,label_label,type,resource
us-gaap_FiniteLivedIntangibleAssetsAccumulatedAmortization_8D9E7F50337B0F912C5301CBDA0B296E,label_label,lang,en-US
us-gaap_FiniteLivedIntangibleAssetsAccumulatedAmortization_8D9E7F50337B0F912C5301CBDA0B296E,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_FiniteLivedIntangibleAssetsAccumulatedAmortization_8D9E7F50337B0F912C5301CBDA0B296E_label_en-US', 'label': 'lab_us-gaap_FiniteLivedIntangibleAssetsAccumulatedAmortization_8D9E7F50337B0F912C5301CBDA0B296E', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_AmortizationOfIntangibleAssets_88694720609408DD587A01CBDA0B7D41,label_label,item_type,label_label
us-gaap_AmortizationOfIntangibleAssets_88694720609408DD587A01CBDA0B7D41,label_label,id,lab_us-gaap_AmortizationOfIntangibleAssets_88694720609408DD587A01CBDA0B7D41_label_en-US
us-gaap_AmortizationOfIntangibleAssets_88694720609408DD587A01CBDA0B7D41,label_label,label,lab_us-gaap_AmortizationOfIntangibleAssets_88694720609408DD587A01CBDA0B7D41
us-gaap_AmortizationOfIntangibleAssets_88694720609408DD587A01CBDA0B7D41,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_AmortizationOfIntangibleAssets_88694720609408DD587A01CBDA0B7D41,label_label,type,resource
us-gaap_AmortizationOfIntangibleAssets_88694720609408DD587A01CBDA0B7D41,label_label,lang,en-US
us-gaap_AmortizationOfIntangibleAssets_88694720609408DD587A01CBDA0B7D41,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_AmortizationOfIntangibleAssets_88694720609408DD587A01CBDA0B7D41_label_en-US', 'label': 'lab_us-gaap_AmortizationOfIntangibleAssets_88694720609408DD587A01CBDA0B7D41', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_IncomeTaxContingencyTable_004CDD150B27F6F3B49A547822F3E4DC,label_label,item_type,label_label
us-gaap_IncomeTaxContingencyTable_004CDD150B27F6F3B49A547822F3E4DC,label_label,id,lab_us-gaap_IncomeTaxContingencyTable_004CDD150B27F6F3B49A547822F3E4DC_label_en-US
us-gaap_IncomeTaxContingencyTable_004CDD150B27F6F3B49A547822F3E4DC,label_label,label,lab_us-gaap_IncomeTaxContingencyTable_004CDD150B27F6F3B49A547822F3E4DC
us-gaap_IncomeTaxContingencyTable_004CDD150B27F6F3B49A547822F3E4DC,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_IncomeTaxContingencyTable_004CDD150B27F6F3B49A547822F3E4DC,label_label,type,resource
us-gaap_IncomeTaxContingencyTable_004CDD150B27F6F3B49A547822F3E4DC,label_label,lang,en-US
us-gaap_IncomeTaxContingencyTable_004CDD150B27F6F3B49A547822F3E4DC,label_label,"{'item_type': 'label_label', 'id': 'lab_us-gaap_IncomeTaxContingencyTable_004CDD150B27F6F3B49A547822F3E4DC_label_en-US', 'label': 'lab_us-gaap_IncomeTaxContingencyTable_004CDD150B27F6F3B49A547822F3E4DC', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
srt_LitigationCaseAxis_BCAAD67137575DBEE2B5547822F30245,label_label,item_type,label_label
srt_LitigationCaseAxis_BCAAD67137575DBEE2B5547822F30245,label_label,id,lab_srt_LitigationCaseAxis_BCAAD67137575DBEE2B5547822F30245_label_en-US
srt_LitigationCaseAxis_BCAAD67137575DBEE2B5547822F30245,label_label,label,lab_srt_LitigationCaseAxis_BCAAD67137575DBEE2B5547822F30245
srt_LitigationCaseAxis_BCAAD67137575DBEE2B5547822F30245,label_label,role,http://www.xbrl.org/2003/role/label
srt_LitigationCaseAxis_BCAAD67137575DBEE2B5547822F30245,label_label,type,resource
srt_LitigationCaseAxis_BCAAD67137575DBEE2B5547822F30245,label_label,lang,en-US
srt_LitigationCaseAxis_BCAAD67137575DBEE2B5547822F30245,label_label,"{'item_type': 'label_label', 'id': 'lab_srt_LitigationCaseAxis_BCAAD67137575DBEE2B5547822F30245_label_en-US', 'label': 'lab_srt_LitigationCaseAxis_BCAAD67137575DBEE2B5547822F30245', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
srt_LitigationCaseTypeDomain_2EE2015FAFDCB0FA0C13547822F496B8,label_label,item_type,label_label
srt_LitigationCaseTypeDomain_2EE2015FAFDCB0FA0C13547822F496B8,label_label,id,lab_srt_LitigationCaseTypeDomain_2EE2015FAFDCB0FA0C13547822F496B8_label_en-US
srt_LitigationCaseTypeDomain_2EE2015FAFDCB0FA0C13547822F496B8,label_label,label,lab_srt_LitigationCaseTypeDomain_2EE2015FAFDCB0FA0C13547822F496B8
srt_LitigationCaseTypeDomain_2EE2015FAFDCB0FA0C13547822F496B8,label_label,role,http://www.xbrl.org/2003/role/label
srt_LitigationCaseTypeDomain_2EE2015FAFDCB0FA0C13547822F496B8,label_label,type,resource
srt_LitigationCaseTypeDomain_2EE2015FAFDCB0FA0C13547822F496B8,label_label,lang,en-US
srt_LitigationCaseTypeDomain_2EE2015FAFDCB0FA0C13547822F496B8,label_label,"{'item_type': 'label_label', 'id': 'lab_srt_LitigationCaseTypeDomain_2EE2015FAFDCB0FA0C13547822F496B8_label_en-US', 'label': 'lab_srt_LitigationCaseTypeDomain_2EE2015FAFDCB0FA0C13547822F496B8', 'role': 'http://www.xbrl.org/2003/role/label', 'type': 'resource', 'lang': 'en-US'}",None
fb_AlteraCorpVCommissionerMember_0989DE917478545EEA0C547822F4F536,label_label,item_type,label_label
fb_AlteraCorpVCommissionerMember_0989DE917478545EEA0C547822F4F536,label_label,id,lab_fb_AlteraCorpVCommissionerMember_0989DE917478545EEA0C547822F4F536_documentation_en-US
fb_AlteraCorpVCommissionerMember_0989DE917478545EEA0C547822F4F536,label_label,label,lab_fb_AlteraCorpVCommissionerMember_0989DE917478545EEA0C547822F4F536
fb_AlteraCorpVCommissionerMember_0989DE917478545EEA0C547822F4F536,label_label,role,http://www.xbrl.org/2003/role/documentation
fb_AlteraCorpVCommissionerMember_0989DE917478545EEA0C547822F4F536,label_label,type,resource
fb_AlteraCorpVCommissionerMember_0989DE917478545EEA0C547822F4F536,label_label,lang,en-US
fb_AlteraCorpVCommissionerMember_0989DE917478545EEA0C547822F4F536,label_label,"{'item_type': 'label_label', 'id': 'lab_fb_AlteraCorpVCommissionerMember_0989DE917478545EEA0C547822F4F536_documentation_en-US', 'label': 'lab_fb_AlteraCorpVCommissionerMember_0989DE917478545EEA0C547822F4F536', 'role': 'http://www.xbrl.org/2003/role/documentation', 'type': 'resource', 'lang': 'en-US'}",None
us-gaap_IncomeTaxAuthorityNameAxis_1917692EB7C724D2A6AF547822F4743B,label_label,item_type,label_label
us-gaap_IncomeTaxAuthorityNameAxis_1917692EB7C724D2A6AF547822F4743B,label_label,id,lab_us-gaap_IncomeTaxAuthorityNameAxis_1917692EB7C724D2A6AF547822F4743B_label_en-US
us-gaap_IncomeTaxAuthorityNameAxis_1917692EB7C724D2A6AF547822F4743B,label_label,label,lab_us-gaap_IncomeTaxAuthorityNameAxis_1917692EB7C724D2A6AF547822F4743B
us-gaap_IncomeTaxAuthorityNameAxis_1917692EB7C724D2A6AF547822F4743B,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_IncomeTaxAuthorityNameAxis_1917692EB7C724D2A6AF547822F4743B,label_label,type,resource
